layer_idx_in_block,layer_name,role,out_features,in_features,n_params,kl_div,top1_disagree,elapsed_s
8,model.language_model.layers.8.mlp.up_proj,mlp_up,10240,2560,26214400,7.9039716720581055,0.599609375,0.14851975440979004
8,model.language_model.layers.8.mlp.down_proj,mlp_down,2560,10240,26214400,4.89405632019043,0.6015625,0.14534258842468262
8,model.language_model.layers.8.per_layer_input_gate,other,256,2560,655360,8.771041870117188,0.595703125,0.14893341064453125
8,model.language_model.layers.8.per_layer_projection,other,2560,256,655360,6.548213958740234,0.595703125,0.1531836986541748
9,model.language_model.layers.9.self_attn.q_proj,attn_qkv,2048,2560,5242880,9.526127541903406e-05,0.00390625,0.14984893798828125
9,model.language_model.layers.9.self_attn.k_proj,attn_qkv,512,2560,1310720,7.669528713449836e-05,0.00390625,0.14894485473632812
9,model.language_model.layers.9.self_attn.v_proj,attn_qkv,512,2560,1310720,0.0002899080282077193,0.0,0.14635276794433594
9,model.language_model.layers.9.self_attn.o_proj,attn_out,2560,2048,5242880,0.00047486458788625896,0.009765625,0.1432182788848877
9,model.language_model.layers.9.mlp.gate_proj,mlp_up,10240,2560,26214400,5.569567680358887,0.603515625,0.1517949104309082
9,model.language_model.layers.9.mlp.up_proj,mlp_up,10240,2560,26214400,7.628079414367676,0.607421875,0.15377330780029297
9,model.language_model.layers.9.mlp.down_proj,mlp_down,2560,10240,26214400,3.3673360347747803,0.60546875,0.1558821201324463
9,model.language_model.layers.9.per_layer_input_gate,other,256,2560,655360,7.1980109214782715,0.59765625,0.15143728256225586
9,model.language_model.layers.9.per_layer_projection,other,2560,256,655360,2.8719327449798584,0.6015625,0.14923882484436035
10,model.language_model.layers.10.self_attn.q_proj,attn_qkv,2048,2560,5242880,7.471611024811864e-05,0.00390625,0.1434030532836914
10,model.language_model.layers.10.self_attn.k_proj,attn_qkv,512,2560,1310720,0.00017997421673499048,0.0078125,0.1425642967224121
10,model.language_model.layers.10.self_attn.v_proj,attn_qkv,512,2560,1310720,0.0007302488666027784,0.013671875,0.15195918083190918
10,model.language_model.layers.10.self_attn.o_proj,attn_out,2560,2048,5242880,0.000979043310508132,0.013671875,0.1505272388458252
10,model.language_model.layers.10.mlp.gate_proj,mlp_up,10240,2560,26214400,9.706367492675781,0.59765625,0.15386033058166504
10,model.language_model.layers.10.mlp.up_proj,mlp_up,10240,2560,26214400,4.617453575134277,0.599609375,0.15304160118103027
10,model.language_model.layers.10.mlp.down_proj,mlp_down,2560,10240,26214400,5.237613201141357,0.603515625,0.15294098854064941
10,model.language_model.layers.10.per_layer_input_gate,other,256,2560,655360,8.913629531860352,0.595703125,0.14519000053405762
10,model.language_model.layers.10.per_layer_projection,other,2560,256,655360,4.883556842803955,0.61328125,0.14719510078430176
11,model.language_model.layers.11.self_attn.q_proj,attn_qkv,4096,2560,10485760,0.00011959232506342232,0.005859375,0.15048432350158691
11,model.language_model.layers.11.self_attn.k_proj,attn_qkv,1024,2560,2621440,0.0012923417380079627,0.013671875,0.15196919441223145
11,model.language_model.layers.11.self_attn.v_proj,attn_qkv,1024,2560,2621440,0.0006133698625490069,0.005859375,0.1528165340423584
11,model.language_model.layers.11.self_attn.o_proj,attn_out,2560,4096,10485760,0.001928308978676796,0.015625,0.154388427734375
11,model.language_model.layers.11.mlp.gate_proj,mlp_up,10240,2560,26214400,6.348316192626953,0.599609375,0.1469593048095703
11,model.language_model.layers.11.mlp.up_proj,mlp_up,10240,2560,26214400,5.991459846496582,0.599609375,0.14342761039733887
11,model.language_model.layers.11.mlp.down_proj,mlp_down,2560,10240,26214400,2.8882880210876465,0.599609375,0.1535952091217041
11,model.language_model.layers.11.per_layer_input_gate,other,256,2560,655360,5.215052604675293,0.59375,0.15054774284362793
11,model.language_model.layers.11.per_layer_projection,other,2560,256,655360,8.262076377868652,0.623046875,0.15413641929626465
12,model.language_model.layers.12.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.0003066495410166681,0.005859375,0.15185761451721191
